"761367","c8DrAnUs","5","192.168.1.25:502/60","1","3","60","3","70","40","2020-12-31 08:54:00","11","253","32768","32768","2","202","32768","32768","32768","32768","32768","32768","302","5","88","91","65535","65535","65535","303","2","283","65136","65535","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2020-12-31 08:54:06"
"761466","c8DrAnUs","5","192.168.1.25:502/60","1","3","60","3","70","40","2020-12-31 09:00:00","11","253","32768","32768","2","225","32768","32768","32768","32768","32768","32768","302","5","91","97","65535","65535","65535","303","2","279","65136","65535","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2020-12-31 09:00:06"
"761578","c8DrAnUs","5","192.168.1.25:502/60","1","3","60","3","70","40","2020-12-31 09:06:01","11","253","32768","32768","2","225","32768","32768","32768","32768","32768","32768","302","5","65","61","65535","65535","65535","303","2","275","65136","65535","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2020-12-31 09:06:06"
"761686","c8DrAnUs","5","192.168.1.25:502/60","1","3","60","3","70","40","2020-12-31 09:12:00","11","251","32768","32768","1","247","32768","32768","32768","32768","32768","32768","302","5","80","77","65535","65535","65535","303","2","264","65136","65535","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2020-12-31 09:12:06"
"761778","c8DrAnUs","5","192.168.1.25:502/60","1","3","60","3","70","40","2020-12-31 09:18:00","11","247","32768","32768","3","247","32768","32768","32768","32768","32768","32768","302","5","68","71","65535","65535","65535","303","2","251","65136","65535","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2020-12-31 09:18:06"
"761876","c8DrAnUs","5","192.168.1.25:502/60","1","3","60","3","70","40","2020-12-31 09:24:00","11","244","32768","32768","1","202","32768","32768","32768","32768","32768","32768","302","5","74","78","65535","65535","65535","303","2","247","65136","65535","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2020-12-31 09:24:06"
"761979","c8DrAnUs","5","192.168.1.25:502/60","1","3","60","3","70","40","2020-12-31 09:30:01","11","242","32768","32768","2","225","32768","32768","32768","32768","32768","32768","302","5","113","126","65535","65535","65535","303","2","252","65136","65535","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2020-12-31 09:30:06"
"762076","c8DrAnUs","5","192.168.1.25:502/60","1","3","60","3","70","40","2020-12-31 09:36:00","11","243","32768","32768","1","225","32768","32768","32768","32768","32768","32768","302","5","126","140","65535","65535","65535","303","2","256","65136","65535","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2020-12-31 09:36:07"
"762172","c8DrAnUs","5","192.168.1.25:502/60","1","3","60","3","70","40","2020-12-31 09:42:00","11","244","32768","32768","1","225","32768","32768","32768","32768","32768","32768","302","5","112","126","65535","65535","65535","303","2","256","65136","65535","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2020-12-31 09:42:06"
"762274","c8DrAnUs","5","192.168.1.25:502/60","1","3","60","3","70","40","2020-12-31 09:48:01","11","244","32768","32768","2","225","32768","32768","32768","32768","32768","32768","302","5","202","232","65535","65535","65535","303","2","260","65136","65535","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2020-12-31 09:48:07"
"762377","c8DrAnUs","5","192.168.1.25:502/60","1","3","60","3","70","40","2020-12-31 09:54:00","11","248","32768","32768","1","247","32768","32768","32768","32768","32768","32768","302","5","567","656","65535","65535","65535","303","2","294","65136","65535","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2020-12-31 09:54:06"
"762471","c8DrAnUs","5","192.168.1.25:502/60","1","3","60","3","70","40","2020-12-31 10:00:00","11","255","32768","32768","1","225","32768","32768","32768","32768","32768","32768","302","5","401","445","65535","65535","65535","303","2","318","65136","65535","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2020-12-31 10:00:11"
"762574","c8DrAnUs","5","192.168.1.25:502/60","1","3","60","3","70","40","2020-12-31 10:06:01","11","256","32768","32768","3","225","32768","32768","32768","32768","32768","32768","302","5","141","159","65535","65535","65535","303","2","319","65136","65535","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2020-12-31 10:06:06"
"762670","c8DrAnUs","5","192.168.1.25:502/60","1","3","60","3","70","40","2020-12-31 10:12:00","11","254","32768","32768","2","247","32768","32768","32768","32768","32768","32768","302","5","234","243","65535","65535","65535","303","2","285","65136","65535","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2020-12-31 10:12:07"
"762769","c8DrAnUs","5","192.168.1.25:502/60","1","3","60","3","70","40","2020-12-31 10:18:00","11","253","32768","32768","1","202","32768","32768","32768","32768","32768","32768","302","5","225","240","65535","65535","65535","303","2","280","65136","65535","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2020-12-31 10:18:07"
"762845","c8DrAnUs","5","192.168.1.25:502/60","1","3","60","3","70","40","2020-12-31 10:24:01","11","253","32768","32768","2","247","32768","32768","32768","32768","32768","32768","302","5","164","177","65535","65535","65535","303","2","273","65136","65535","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2020-12-31 10:24:07"
"762969","c8DrAnUs","5","192.168.1.25:502/60","1","3","60","3","70","40","2020-12-31 10:30:00","11","252","32768","32768","3","225","32768","32768","32768","32768","32768","32768","302","5","194","219","65535","65535","65535","303","2","271","65136","65535","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2020-12-31 10:30:07"
"763065","c8DrAnUs","5","192.168.1.25:502/60","1","3","60","3","70","40","2020-12-31 10:36:00","11","253","32768","32768","2","202","32768","32768","32768","32768","32768","32768","302","5","233","259","65535","65535","65535","303","2","280","65136","65535","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2020-12-31 10:36:07"
"763164","c8DrAnUs","5","192.168.1.25:502/60","1","3","60","3","70","40","2020-12-31 10:42:00","11","253","32768","32768","2","202","32768","32768","32768","32768","32768","32768","302","5","308","332","65535","65535","65535","303","2","283","65136","65535","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2020-12-31 10:42:07"
"763292","c8DrAnUs","5","192.168.1.25:502/60","1","3","60","3","70","40","2020-12-31 10:48:01","11","255","32768","32768","2","247","32768","32768","32768","32768","32768","32768","302","5","533","596","65535","65535","65535","303","2","300","65136","65535","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2020-12-31 10:48:07"
"763388","c8DrAnUs","5","192.168.1.25:502/60","1","3","60","3","70","40","2020-12-31 10:54:00","11","261","32768","32768","2","247","32768","32768","32768","32768","32768","32768","302","5","509","578","65535","65535","65535","303","2","343","65136","65535","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2020-12-31 10:54:07"
"763466","c8DrAnUs","5","192.168.1.25:502/60","1","3","60","3","70","40","2020-12-31 11:00:01","11","267","32768","32768","2","157","32768","32768","32768","32768","32768","32768","302","5","445","510","65535","65535","65535","303","2","374","65136","65535","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2020-12-31 11:00:07"
"763592","c8DrAnUs","5","192.168.1.25:502/60","1","3","60","3","70","40","2020-12-31 11:06:00","11","272","32768","32768","3","247","32768","32768","32768","32768","32768","32768","302","5","198","205","65535","65535","65535","303","2","368","65136","65535","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2020-12-31 11:06:07"
"763684","c8DrAnUs","5","192.168.1.25:502/60","1","3","60","3","70","40","2020-12-31 11:12:00","11","263","32768","32768","4","225","32768","32768","32768","32768","32768","32768","302","5","89","82","65535","65535","65535","303","2","312","65136","65535","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2020-12-31 11:12:07"
"763784","c8DrAnUs","5","192.168.1.25:502/60","1","3","60","3","70","40","2020-12-31 11:18:01","11","256","32768","32768","4","225","32768","32768","32768","32768","32768","32768","302","5","157","157","65535","65535","65535","303","2","284","65136","65535","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2020-12-31 11:18:07"
"763885","c8DrAnUs","5","192.168.1.25:502/60","1","3","60","3","70","40","2020-12-31 11:24:00","11","253","32768","32768","2","247","32768","32768","32768","32768","32768","32768","302","5","258","253","65535","65535","65535","303","2","280","65136","65535","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2020-12-31 11:24:07"
"763989","c8DrAnUs","5","192.168.1.25:502/60","1","3","60","3","70","40","2020-12-31 11:30:00","11","255","32768","32768","2","202","32768","32768","32768","32768","32768","32768","302","5","387","479","65535","65535","65535","303","2","307","65136","65535","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2020-12-31 11:30:08"
"764080","c8DrAnUs","5","192.168.1.25:502/60","1","3","60","3","70","40","2020-12-31 11:36:00","11","259","32768","32768","1","157","32768","32768","32768","32768","32768","32768","302","5","294","302","65535","65535","65535","303","2","326","65136","65535","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2020-12-31 11:36:08"
"764179","c8DrAnUs","5","192.168.1.25:502/60","1","3","60","3","70","40","2020-12-31 11:42:01","11","261","32768","32768","2","202","32768","32768","32768","32768","32768","32768","302","5","542","632","65535","65535","65535","303","2","347","65136","65535","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2020-12-31 11:42:07"
